time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1627643496.94129300,0.00875390,10862,0.00069251,0.00000000,0,0.00000000,0,5925,286,0.00751083
1627643497.04155755,0.01132366,10963,0.00087785,0.00000000,0,0.00000000,0,5914,181,0.01429390
1627643497.14174271,0.02318776,10912,0.00575214,0.00000000,0,0.00000000,0,5914,199,0.02383149
1627643497.24185610,0.01089063,10967,0.00056919,0.00000000,0,0.00000000,0,5912,202,0.00716375
1627643497.34216166,0.03117870,10971,0.00234111,0.00000000,0,0.00000000,0,5957,242,0.00578104
1627643497.44230032,0.02740402,10947,0.00217111,0.00000000,0,0.00000000,0,5961,245,0.00621627
1627643497.54243946,0.01640958,10930,0.00131723,0.00000000,0,0.00000000,0,5957,235,0.01062814
1627643497.64277148,0.00904481,11006,0.00065743,0.00000000,0,0.00000000,0,5966,223,0.01101312
1627643497.74287438,0.00878496,10953,0.00098639,0.00000000,0,0.00000000,0,5983,237,0.01193353
1627643497.84306002,0.03762886,11007,0.00297493,0.00000000,0,0.00000000,0,5969,265,0.02147445
1627643497.94323301,0.01553485,10890,0.00055958,0.00000000,0,0.00000000,0,5998,266,0.01695219
1627643498.04368782,0.03038092,10811,0.00346718,0.00000000,0,0.00000000,0,5997,252,0.00618515
1627643498.14370012,0.03057115,10815,0.00257224,0.00000000,0,0.00000000,0,6003,206,0.00826529
1627643498.24387121,0.00885667,10846,0.00045480,0.00000000,0,0.00000000,0,6004,122,0.01953187
1627643498.34405422,0.01090991,10633,0.00038653,0.00000000,0,0.00000000,0,6000,76,0.01104152
1627643498.44422770,0.03642590,10573,0.00104738,0.00000000,0,0.00000000,0,5995,84,0.01361582
1627643498.54494357,0.01254126,10374,0.00125519,0.00000000,0,0.00000000,0,5915,129,0.01497828
1627643498.64564323,0.01739318,10098,0.00181947,0.00000000,0,0.00000000,0,5890,122,0.00762553
1627643498.74570441,0.03661293,9981,0.00289746,0.00000000,0,0.00000000,0,5898,107,0.00612623
1627643498.84499311,0.01673793,9933,0.00191202,0.00000000,0,0.00000000,0,5861,197,0.00592680
1627643498.94537783,0.01216466,9772,0.00132833,0.00000000,0,0.00000000,0,5864,223,0.01139614
1627643499.04621553,0.01221493,9638,0.00293553,0.00000000,0,0.00000000,0,5869,273,0.01340398
1627643499.14565372,0.00816836,9685,0.00051822,0.00000000,0,0.00000000,0,5867,260,0.01723111
1627643499.24610806,0.02272095,9658,0.00110361,0.00000000,0,0.00000000,0,5893,202,0.01022049
1627643499.34596515,0.02035958,9561,0.00247479,0.00000000,0,0.00000000,0,5865,285,0.00718574
1627643499.44656134,0.03093780,9928,0.00265297,0.00000000,0,0.00000000,0,5899,268,0.00562210
1627643499.54635477,0.01385043,9815,0.00167414,0.00000000,0,0.00000000,0,5941,322,0.00664684
1627643499.64655447,0.01410904,10005,0.00275745,0.00000000,0,0.00000000,0,5948,289,0.01632457
1627643499.74715948,0.01496682,10029,0.00079659,0.00000000,0,0.00000000,0,5980,258,0.01622033
1627643499.84721732,0.01365945,10231,0.00117241,0.00000000,0,0.00000000,0,5976,211,0.01520768
1627643499.94724154,0.01600195,10284,0.00062976,0.00000000,0,0.00000000,0,6033,267,0.00624983
1627643500.04733753,0.01746584,10420,0.00127162,0.00000000,0,0.00000000,0,6054,241,0.00572838
1627643500.14775896,0.02183414,10504,0.00156733,0.00000000,0,0.00000000,0,6062,241,0.00579034
1627643500.24773407,0.02187826,10332,0.00217601,0.00000000,0,0.00000000,0,6075,284,0.00885755
1627643500.34795833,0.00798711,10434,0.00051484,0.00000000,0,0.00000000,0,6067,309,0.00837394
1627643500.44822550,0.01828677,10436,0.00053760,0.00000000,0,0.00000000,0,6114,214,0.01475904
1627643500.54831743,0.02228310,10570,0.00164349,0.00000000,0,0.00000000,0,6132,264,0.01635624
1627643500.64851809,0.01714176,10633,0.00247865,0.00000000,0,0.00000000,0,6095,294,0.00634768
1627643500.74871254,0.02865771,10554,0.00239196,0.00000000,0,0.00000000,0,6123,310,0.00597018
1627643500.85368991,0.02169459,10637,0.00369022,0.00000000,0,0.00000000,0,6139,293,0.00557302
1627643500.94949341,0.01914992,10724,0.00169585,0.00000000,0,0.00000000,0,6141,222,0.02319372
1627643501.04978251,0.01091733,10815,0.00113628,0.00000000,0,0.00000000,0,6128,207,0.00839450
1627643501.14978600,0.01037731,10672,0.00085274,0.00000000,0,0.00000000,0,6136,176,0.02063935
1627643501.25007010,0.02296690,10802,0.00227529,0.00000000,0,0.00000000,0,6155,200,0.00666478
1627643501.34990478,0.02896763,10971,0.00158995,0.00000000,0,0.00000000,0,6160,185,0.00938686
1627643501.45010757,0.02660109,11017,0.00183868,0.00000000,0,0.00000000,0,6132,171,0.01008047
1627643501.55027723,0.02773253,11140,0.00172319,0.00000000,0,0.00000000,0,6116,153,0.00564461
1627643501.65109634,0.01016741,11248,0.00041559,0.00000000,0,0.00000000,0,6126,140,0.01023807
1627643501.75086784,0.00966389,11247,0.00118170,0.00000000,0,0.00000000,0,6144,181,0.01060039
1627643501.85348725,0.01502146,11244,0.00128656,0.00000000,0,0.00000000,0,6183,220,0.01798837
1627643501.95236444,0.01176061,11260,0.00088827,0.00000000,0,0.00000000,0,6202,159,0.01326961
1627643502.05129004,0.01063716,11244,0.00047287,0.00000000,0,0.00000000,0,6171,126,0.00800233
1627643502.15193462,0.03010592,11227,0.00236871,0.00000000,0,0.00000000,0,6184,143,0.00667817
1627643502.25171041,0.03052544,11222,0.00170909,0.00000000,0,0.00000000,0,6220,170,0.00603494
1627643502.35184526,0.01454866,11231,0.00060188,0.00000000,0,0.00000000,0,6236,106,0.00832790
1627643502.45208168,0.01308010,11319,0.00083956,0.00000000,0,0.00000000,0,6270,166,0.00784632
1627643502.55224609,0.01532387,11359,0.00089074,0.00000000,0,0.00000000,0,6294,183,0.01823820
1627643502.65243483,0.01434140,11422,0.00153291,0.00000000,0,0.00000000,0,6263,221,0.00837031
1627643502.75399542,0.02009019,11504,0.00324951,0.00000000,0,0.00000000,0,6284,201,0.00978436
1627643502.85310674,0.03440851,11461,0.00328566,0.00000000,0,0.00000000,0,6269,135,0.00565525
1627643502.95301247,0.02879959,11590,0.00129047,0.00000000,0,0.00000000,0,6209,70,0.01000659
1627643503.05322003,0.02510635,11608,0.00018032,0.00000000,0,0.00000000,0,6240,49,0.00570885
1627643503.15366364,0.00999345,11705,0.00024736,0.00000000,0,0.00000000,0,6258,59,0.01366449
1627643503.25360537,0.01568654,11599,0.00031409,0.00000000,0,0.00000000,0,6235,50,0.01456231
1627643503.35381079,0.02834775,11669,0.00215043,0.00000000,0,0.00000000,0,6244,92,0.01561704
1627643503.45400238,0.03258250,11709,0.00205724,0.00000000,0,0.00000000,0,6248,123,0.00675669
1627643503.55443907,0.03198651,11653,0.00448799,0.00000000,0,0.00000000,0,6248,280,0.00576390
1627643503.65490127,0.01277772,11800,0.00080083,0.00000000,0,0.00000000,0,6222,269,0.00531874
1627643503.75501370,0.01311101,11882,0.00199510,0.00000000,0,0.00000000,0,6240,385,0.01464747
1627643503.85648704,0.01084837,11697,0.00086071,0.00000000,0,0.00000000,0,6176,390,0.01415366
1627643503.95514703,0.01229632,11680,0.00072022,0.00000000,0,0.00000000,0,6205,389,0.01244839
1627643504.05544233,0.03434253,11763,0.00188992,0.00000000,0,0.00000000,0,6213,338,0.00736717
1627643504.15536189,0.04179452,11760,0.00189393,0.00000000,0,0.00000000,0,6192,244,0.00572417
1627643504.25557327,0.03492090,11692,0.00322732,0.00000000,0,0.00000000,0,6179,187,0.00561632
1627643504.35765553,0.01724612,11712,0.00109057,0.00000000,0,0.00000000,0,6194,186,0.00682631
1627643504.45595789,0.02173427,11749,0.00169422,0.00000000,0,0.00000000,0,6221,193,0.01485440
1627643504.55621672,0.01076257,11718,0.00109803,0.00000000,0,0.00000000,0,6197,284,0.02171643
1627643504.65732861,0.01153951,11752,0.00156773,0.00000000,0,0.00000000,0,6227,229,0.02475845
1627643504.75653887,0.02379791,11876,0.00154112,0.00000000,0,0.00000000,0,6251,246,0.01098977
1627643504.85675120,0.03218923,11813,0.00304902,0.00000000,0,0.00000000,0,6219,301,0.01160180
1627643504.95693064,0.02143953,11949,0.00281223,0.00000000,0,0.00000000,0,6216,399,0.00563809
1627643505.05798626,0.01652659,11948,0.00173835,0.00000000,0,0.00000000,0,6233,332,0.00561667
1627643505.15732098,0.01325967,12006,0.00176251,0.00000000,0,0.00000000,0,6266,247,0.00631310
1627643505.25762486,0.01793323,12075,0.00291685,0.00000000,0,0.00000000,0,6246,252,0.01126271
1627643505.36056042,0.02872159,12156,0.00207175,0.00000000,0,0.00000000,0,6306,310,0.01084245
1627643505.45793533,0.01609636,12128,0.00215140,0.00000000,0,0.00000000,0,6322,253,0.00552420
1627643505.55810308,0.03035665,12163,0.00222197,0.00000000,0,0.00000000,0,6362,330,0.00654221
1627643505.65867710,0.03711152,12133,0.00311483,0.00000000,0,0.00000000,0,6354,349,0.00547301
1627643505.75849891,0.01258106,12115,0.00108371,0.00000000,0,0.00000000,0,6395,428,0.01351748
1627643505.85869503,0.01187598,12137,0.00145848,0.00000000,0,0.00000000,0,6468,428,0.01668509
1627643505.95891428,0.01311159,12132,0.00143714,0.00000000,0,0.00000000,0,6480,442,0.01072140
1627643506.05911446,0.03119967,12153,0.00461273,0.00000000,0,0.00000000,0,6558,511,0.01947692
1627643506.15930104,0.01050116,12122,0.00110236,0.00000000,0,0.00000000,0,6617,457,0.01069221
1627643506.25948858,0.03587644,12122,0.00421280,0.00000000,0,0.00000000,0,6558,478,0.00658687
1627643506.35967183,0.02267508,12125,0.00256544,0.00000000,0,0.00000000,0,6499,414,0.00701457
1627643506.45991945,0.01306865,12084,0.00145100,0.00000000,0,0.00000000,0,6465,265,0.00852286
1627643506.56007147,0.01024728,12072,0.00048813,0.00000000,0,0.00000000,0,6446,218,0.00854705
1627643506.66027474,0.01977101,12021,0.00174658,0.00000000,0,0.00000000,0,6442,280,0.01165608
1627643506.76051474,0.01555373,11913,0.00058019,0.00000000,0,0.00000000,0,6452,275,0.00737580
1627643506.86067367,0.04189784,11859,0.00346085,0.00000000,0,0.00000000,0,6468,405,0.00564827
1627643506.96084690,0.02459471,11840,0.00314011,0.00000000,0,0.00000000,0,6505,386,0.00665866
1627643507.06113529,0.01648836,11792,0.00148058,0.00000000,0,0.00000000,0,6515,339,0.00837748
1627643507.16124463,0.01368044,11681,0.00100045,0.00000000,0,0.00000000,0,6531,335,0.01090054
1627643507.26144123,0.01256841,11689,0.00104234,0.00000000,0,0.00000000,0,6527,275,0.01567694
1627643507.36162639,0.02887551,11548,0.00254269,0.00000000,0,0.00000000,0,6525,420,0.01928884
1627643507.46182775,0.01620732,11512,0.00175980,0.00000000,0,0.00000000,0,6538,264,0.00684817
1627643507.56205392,0.03087135,11452,0.00317763,0.00000000,0,0.00000000,0,6564,339,0.00532799
1627643507.66222572,0.02492441,11159,0.00227550,0.00000000,0,0.00000000,0,6591,277,0.00619789
1627643507.76262140,0.01076997,11094,0.00116115,0.00000000,0,0.00000000,0,6575,280,0.01046660
1627643507.86266351,0.01116164,10955,0.00140888,0.00000000,0,0.00000000,0,6620,277,0.01284508
1627643507.96282935,0.03141783,10936,0.00403832,0.00000000,0,0.00000000,0,6648,186,0.01648251
1627643508.06301975,0.01557987,10846,0.00067687,0.00000000,0,0.00000000,0,6686,310,0.01195768
1627643508.16319990,0.02930264,10872,0.00132207,0.00000000,0,0.00000000,0,6705,160,0.00695536
1627643508.26339626,0.02711970,11175,0.00083060,0.00000000,0,0.00000000,0,6726,108,0.00567523
1627643508.36358786,0.01614145,11055,0.00104585,0.00000000,0,0.00000000,0,6733,128,0.00757122
1627643508.46379852,0.00942540,11149,0.00093340,0.00000000,0,0.00000000,0,6751,152,0.00954311
1627643508.56399083,0.01277644,11249,0.00110187,0.00000000,0,0.00000000,0,6744,183,0.01123840
1627643508.66419506,0.02508427,11179,0.00264354,0.00000000,0,0.00000000,0,6759,298,0.01968206
1627643508.76476574,0.01574165,11091,0.00269659,0.00000000,0,0.00000000,0,6699,302,0.01687333
1627643508.86466599,0.03554005,10576,0.00217393,0.00000000,0,0.00000000,0,6695,302,0.00584442
1627643508.96476698,0.01926323,10264,0.00197673,0.00000000,0,0.00000000,0,6715,261,0.00583885
1627643509.06497121,0.00876144,10024,0.00042568,0.00000000,0,0.00000000,0,6737,213,0.00666656
1627643509.16533828,0.01227049,10043,0.00077532,0.00000000,0,0.00000000,0,6759,143,0.01060269
1627643509.26552963,0.01246636,9726,0.00159449,0.00000000,0,0.00000000,0,6771,126,0.01552186
1627643509.36570692,0.01670696,9595,0.00059331,0.00000000,0,0.00000000,0,6772,91,0.00802511
1627643509.46588087,0.02717681,9488,0.00115142,0.00000000,0,0.00000000,0,6742,75,0.00801833
1627643509.56594038,0.01968359,9233,0.00034245,0.00000000,0,0.00000000,0,6767,79,0.00615592
1627643509.66613770,0.00676309,9220,0.00016927,0.00000000,0,0.00000000,0,6785,66,0.00597245
1627643509.76636505,0.00989090,8906,0.00123123,0.00000000,0,0.00000000,0,6791,82,0.01325745
1627643509.86653399,0.01231416,8724,0.00089963,0.00000000,0,0.00000000,0,6806,114,0.01397675
1627643509.96672130,0.02570332,8535,0.00194903,0.00000000,0,0.00000000,0,6810,112,0.00905930
1627643510.06717253,0.01987121,8643,0.00131484,0.00000000,0,0.00000000,0,6836,120,0.00669631
1627643510.16720271,0.02306289,8576,0.00200205,0.00000000,0,0.00000000,0,6854,87,0.00651104
1627643510.26738024,0.00850507,8308,0.00042457,0.00000000,0,0.00000000,0,6865,71,0.01006536
1627643510.36776972,0.01199032,8417,0.00056566,0.00000000,0,0.00000000,0,6878,46,0.02122234
