time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1628062058.16984367,0.08724675,11104,0.01974483,0.00000000,0,0.00000000,0,40115,2124,0.01288326
1628062058.26533747,0.08902681,11238,0.01839902,0.00000000,0,0.00000000,0,41147,1876,0.01125987
1628062058.36550117,0.10241734,11276,0.01706382,0.00000000,0,0.00000000,0,41954,2014,0.01243606
1628062058.46571493,0.12847915,11439,0.02503427,0.00000000,0,0.00000000,0,42508,1521,0.01483605
1628062058.56590080,0.12759191,11574,0.02400138,0.00000000,0,0.00000000,0,42863,1471,0.01113712
1628062058.66610765,0.09524392,11583,0.01348526,0.00000000,0,0.00000000,0,43238,1113,0.01116560
1628062058.76628780,0.09798655,11541,0.01213412,0.00000000,0,0.00000000,0,43698,907,0.01188307
1628062058.86649084,0.07832331,11530,0.01438861,0.00000000,0,0.00000000,0,44098,730,0.01341035
1628062058.96665502,0.12029758,11554,0.00740914,0.00000000,0,0.00000000,0,44413,681,0.01663667
1628062059.06689930,0.08228383,11500,0.00607688,0.00000000,0,0.00000000,0,44733,759,0.01896243
1628062059.16703629,0.10605718,11429,0.01184212,0.00000000,0,0.00000000,0,45060,854,0.01616248
1628062059.26726913,0.06114052,11413,0.00703713,0.00000000,0,0.00000000,0,45388,963,0.01357524
1628062059.36746788,0.09496822,11375,0.01485813,0.00000000,0,0.00000000,0,45642,1169,0.01864851
1628062059.46762085,0.06848005,11350,0.00928687,0.00000000,0,0.00000000,0,45956,992,0.01409956
1628062059.56781340,0.11410994,11245,0.01808982,0.00000000,0,0.00000000,0,46390,1124,0.01408418
1628062059.66803265,0.07891532,11324,0.01151579,0.00000000,0,0.00000000,0,46697,1191,0.00988460
1628062059.76817942,0.08830181,11334,0.01442081,0.00000000,0,0.00000000,0,47163,1515,0.00893254
1628062059.86839938,0.11626450,11354,0.01777026,0.00000000,0,0.00000000,0,47431,1235,0.01392077
1628062059.96935081,0.11038712,11539,0.01736650,0.00000000,0,0.00000000,0,47866,1281,0.01411919
1628062060.06878805,0.10165884,11648,0.01809005,0.00000000,0,0.00000000,0,48461,1708,0.01227994
1628062060.16902399,0.10334645,11696,0.01642367,0.00000000,0,0.00000000,0,49008,2003,0.02093938
1628062060.26913619,0.10378365,11680,0.01492825,0.00000000,0,0.00000000,0,49363,1006,0.01622086
1628062060.36932826,0.07906783,11770,0.00908614,0.00000000,0,0.00000000,0,49739,1016,0.01647811
1628062060.46979380,0.08109286,11755,0.01475981,0.00000000,0,0.00000000,0,50078,1304,0.02317024
1628062060.57010102,0.08192385,11687,0.01812379,0.00000000,0,0.00000000,0,50656,1890,0.01111077
1628062060.67155790,0.07820162,11743,0.01995658,0.00000000,0,0.00000000,0,51202,2480,0.01174119
1628062060.77228165,0.10486363,11734,0.02819258,0.00000000,0,0.00000000,0,51969,2792,0.02589136
1628062060.87055779,0.10056598,11741,0.02611296,0.00000000,0,0.00000000,0,52725,3083,0.01329803
1628062060.97182751,0.10241690,11725,0.02434687,0.00000000,0,0.00000000,0,53484,2995,0.01663173
1628062061.07079887,0.11938874,11732,0.03375796,0.00000000,0,0.00000000,0,54456,2987,0.01941550
1628062061.17228794,0.15217746,11641,0.03267179,0.00000000,0,0.00000000,0,55071,2827,0.01389831
1628062061.27104735,0.09260016,11656,0.01617958,0.00000000,0,0.00000000,0,55611,2171,0.00956745
1628062061.37125826,0.09953832,11625,0.02284985,0.00000000,0,0.00000000,0,56158,1830,0.01952667
1628062061.47174835,0.13618961,11574,0.02835774,0.00000000,0,0.00000000,0,56437,2013,0.02030635
1628062061.57162476,0.11166317,11594,0.02667359,0.00000000,0,0.00000000,0,56862,2206,0.01899656
1628062061.67182231,0.14053798,11613,0.03288624,0.00000000,0,0.00000000,0,57334,2333,0.01632716
1628062061.77200699,0.08900687,11552,0.02090935,0.00000000,0,0.00000000,0,57909,2576,0.01773959
1628062061.87221050,0.12615958,11585,0.03244768,0.00000000,0,0.00000000,0,58724,2746,0.01403406
1628062061.97275305,0.15200576,11630,0.03883010,0.00000000,0,0.00000000,0,59393,2884,0.01688410
1628062062.07258987,0.12016516,11635,0.01574368,0.00000000,0,0.00000000,0,60013,2490,0.01801164
1628062062.17287064,0.07438573,11610,0.02172469,0.00000000,0,0.00000000,0,60458,1976,0.00987376
1628062062.27296162,0.11748764,11603,0.01647886,0.00000000,0,0.00000000,0,60872,1728,0.01160420
1628062062.37325668,0.06433586,11657,0.00928067,0.00000000,0,0.00000000,0,61438,1719,0.01599490
1628062062.47336626,0.10743580,11577,0.02098304,0.00000000,0,0.00000000,0,61928,1814,0.01204049
1628062062.57357311,0.12357467,11552,0.02533114,0.00000000,0,0.00000000,0,61448,1665,0.01401930
1628062062.67372656,0.11286476,11631,0.02093350,0.00000000,0,0.00000000,0,61210,1638,0.01639689
1628062062.77391768,0.11289736,11314,0.02061223,0.00000000,0,0.00000000,0,61673,1899,0.01668308
1628062062.87411666,0.10685065,11269,0.03080099,0.00000000,0,0.00000000,0,62217,2181,0.01808958
1628062062.97434521,0.10878375,11238,0.01327138,0.00000000,0,0.00000000,0,62698,1920,0.01009596
1628062063.07448840,0.09126094,11192,0.01136245,0.00000000,0,0.00000000,0,63068,1556,0.01070705
1628062063.17470837,0.06902085,11263,0.00908226,0.00000000,0,0.00000000,0,63556,1371,0.01266327
1628062063.27506161,0.10068677,11453,0.02060059,0.00000000,0,0.00000000,0,63805,1352,0.02264791
1628062063.37513256,0.06748075,11516,0.00907005,0.00000000,0,0.00000000,0,64106,1462,0.02091575
1628062063.47527313,0.11059333,11530,0.02237435,0.00000000,0,0.00000000,0,64414,1436,0.02238211
1628062063.57728815,0.08438390,11367,0.03017105,0.00000000,0,0.00000000,0,64568,1389,0.01188922
1628062063.67564702,0.10496434,11313,0.01392067,0.00000000,0,0.00000000,0,65036,1651,0.01120484
1628062063.77582169,0.08124469,11237,0.01041103,0.00000000,0,0.00000000,0,65558,1765,0.01393635
1628062063.87601590,0.13718258,11251,0.03024129,0.00000000,0,0.00000000,0,66050,1968,0.02545830
1628062063.97731161,0.08811176,11220,0.02119449,0.00000000,0,0.00000000,0,66616,2084,0.01373818
1628062064.07639956,0.08854574,11205,0.02071344,0.00000000,0,0.00000000,0,67019,2305,0.01330601
1628062064.17669821,0.11059626,11274,0.01329872,0.00000000,0,0.00000000,0,67668,2191,0.01082329
1628062064.27686834,0.07362649,11209,0.01988724,0.00000000,0,0.00000000,0,67474,2211,0.01687386
1628062064.37704635,0.11316673,11142,0.02402498,0.00000000,0,0.00000000,0,67883,2033,0.01339329
1628062064.47725844,0.09090570,11169,0.01349452,0.00000000,0,0.00000000,0,68401,1415,0.02195225
1628062064.57734680,0.09683556,11192,0.01503870,0.00000000,0,0.00000000,0,68805,1500,0.01921296
1628062064.67754793,0.10350409,11211,0.01471916,0.00000000,0,0.00000000,0,69246,1396,0.01668762
1628062064.77785444,0.10315346,11318,0.01867848,0.00000000,0,0.00000000,0,69720,1220,0.01952301
1628062064.87792611,0.10710681,11301,0.01675443,0.00000000,0,0.00000000,0,70088,838,0.01459655
1628062064.97811770,0.08676147,11324,0.00723595,0.00000000,0,0.00000000,0,70462,967,0.01977573
1628062065.07831097,0.10269801,11267,0.01527455,0.00000000,0,0.00000000,0,70822,975,0.01773709
1628062065.17852211,0.12566563,11368,0.01061353,0.00000000,0,0.00000000,0,71091,1175,0.01597686
1628062065.27869225,0.05948007,11447,0.01018842,0.00000000,0,0.00000000,0,71479,1270,0.01292003
1628062065.37898183,0.11459904,11560,0.02857764,0.00000000,0,0.00000000,0,71493,1528,0.01938746
1628062065.47907877,0.12659097,11683,0.02508615,0.00000000,0,0.00000000,0,71841,1759,0.01215887
1628062065.57927728,0.12321501,11631,0.01199431,0.00000000,0,0.00000000,0,72149,1622,0.01570126
1628062065.67973709,0.09352432,11743,0.00980813,0.00000000,0,0.00000000,0,72514,1670,0.01542052
1628062065.77967095,0.09921728,11863,0.02783634,0.00000000,0,0.00000000,0,72622,1862,0.02179422
1628062065.87983418,0.12520616,11852,0.01735384,0.00000000,0,0.00000000,0,72917,1942,0.01459039
1628062065.98012424,0.07334311,11909,0.01769480,0.00000000,0,0.00000000,0,73240,2257,0.01061208
1628062066.08022952,0.11650815,11856,0.01848464,0.00000000,0,0.00000000,0,73752,2306,0.01492735
1628062066.18253851,0.09968265,11774,0.01224827,0.00000000,0,0.00000000,0,74185,2224,0.01003354
1628062066.28061390,0.12367295,11864,0.03286502,0.00000000,0,0.00000000,0,74484,2160,0.02339642
1628062066.38079166,0.08602827,11822,0.02071139,0.00000000,0,0.00000000,0,74847,2119,0.02268064
1628062066.48098731,0.07161093,11819,0.01443425,0.00000000,0,0.00000000,0,75163,2178,0.01495166
1628062066.58132935,0.08192966,11869,0.01896239,0.00000000,0,0.00000000,0,75416,2144,0.00968791
1628062066.68137455,0.09919933,11954,0.02222869,0.00000000,0,0.00000000,0,75765,2080,0.01719485
1628062066.78155708,0.10744767,12013,0.02275111,0.00000000,0,0.00000000,0,76063,1779,0.01229656
1628062066.88182497,0.10124636,12040,0.01291425,0.00000000,0,0.00000000,0,76393,1434,0.01783691
1628062066.98194313,0.09018629,12007,0.01950298,0.00000000,0,0.00000000,0,76546,1444,0.02265125
1628062067.08222604,0.10012019,12171,0.02083818,0.00000000,0,0.00000000,0,76838,1187,0.02111126
1628062067.18236780,0.10146174,12195,0.01466259,0.00000000,0,0.00000000,0,77076,1001,0.01488761
1628062067.28251219,0.09381057,12245,0.00646080,0.00000000,0,0.00000000,0,77336,947,0.02863830
1628062067.38274980,0.09484521,12219,0.01119973,0.00000000,0,0.00000000,0,77459,1113,0.01781650
1628062067.48290968,0.07485707,12189,0.01242442,0.00000000,0,0.00000000,0,77834,1114,0.00784820
1628062067.58308506,0.10798608,12232,0.01104513,0.00000000,0,0.00000000,0,78023,997,0.02148129
1628062067.68330479,0.11526811,12278,0.01103853,0.00000000,0,0.00000000,0,78199,752,0.02806592
1628062067.78347683,0.09001150,12232,0.00994582,0.00000000,0,0.00000000,0,78419,744,0.02350086
1628062067.88365555,0.10472453,12200,0.01677723,0.00000000,0,0.00000000,0,78525,800,0.01775925
1628062067.98384571,0.07855691,12236,0.00549235,0.00000000,0,0.00000000,0,78809,816,0.02181494
1628062068.08404350,0.09187883,12217,0.00990330,0.00000000,0,0.00000000,0,79081,1109,0.01404110
1628062068.18424344,0.09094557,12223,0.01037746,0.00000000,0,0.00000000,0,79366,1154,0.01719304
1628062068.28446674,0.10474811,12214,0.01792369,0.00000000,0,0.00000000,0,79430,1188,0.01433339
1628062068.38463783,0.07383858,12229,0.01463507,0.00000000,0,0.00000000,0,79708,1181,0.02108616
1628062068.48483014,0.11192096,12244,0.01675682,0.00000000,0,0.00000000,0,79863,863,0.02452415
1628062068.58500767,0.09650636,12230,0.00851137,0.00000000,0,0.00000000,0,80071,707,0.01730240
1628062068.68520594,0.08004277,12236,0.00685669,0.00000000,0,0.00000000,0,80268,668,0.01124026
1628062068.78538632,0.10546777,12240,0.01500888,0.00000000,0,0.00000000,0,80494,775,0.01547270
1628062068.88758564,0.10427042,12222,0.02112235,0.00000000,0,0.00000000,0,80702,1155,0.01004286
1628062068.98575830,0.07863760,12256,0.00851104,0.00000000,0,0.00000000,0,81091,1488,0.02455796
1628062069.08707047,0.06095869,12250,0.01063079,0.00000000,0,0.00000000,0,81330,1713,0.00891824
1628062069.18614292,0.11465208,12262,0.01742016,0.00000000,0,0.00000000,0,81498,1608,0.01038287
1628062069.28668642,0.07078813,12238,0.01281584,0.00000000,0,0.00000000,0,81720,1761,0.02232876
1628062069.38655257,0.10203323,12234,0.01267163,0.00000000,0,0.00000000,0,81968,1852,0.02307585
1628062069.48769903,0.08238182,12224,0.01924167,0.00000000,0,0.00000000,0,82158,2092,0.01751914
1628062069.58691835,0.10050879,12239,0.01804187,0.00000000,0,0.00000000,0,82337,2365,0.01686516
1628062069.69389892,0.11118084,12261,0.03248629,0.00000000,0,0.00000000,0,83024,2634,0.02265397
1628062069.78728724,0.12656248,12256,0.01622496,0.00000000,0,0.00000000,0,83068,2587,0.02042181
1628062069.88786936,0.13140245,12260,0.03885250,0.00000000,0,0.00000000,0,83769,2705,0.01125998
1628062069.98767853,0.06928538,12265,0.01772128,0.00000000,0,0.00000000,0,84162,2321,0.01422170
1628062070.08984566,0.13391980,12279,0.02940571,0.00000000,0,0.00000000,0,84452,1982,0.01143379
1628062070.18809843,0.11859184,12263,0.02089340,0.00000000,0,0.00000000,0,84787,1835,0.01650685
1628062070.28825474,0.07238211,12258,0.01339302,0.00000000,0,0.00000000,0,84902,1722,0.02717694
1628062070.38846588,0.13012842,12215,0.02353907,0.00000000,0,0.00000000,0,85342,1851,0.01763716
1628062070.49163175,0.09142112,12231,0.01451282,0.00000000,0,0.00000000,0,85734,1886,0.01765684
1628062070.58884430,0.10131823,12233,0.01477814,0.00000000,0,0.00000000,0,85967,1802,0.02303189
1628062070.68904066,0.09147905,12290,0.02858290,0.00000000,0,0.00000000,0,86288,1873,0.02215956
1628062070.78922176,0.11495047,12268,0.01259514,0.00000000,0,0.00000000,0,86446,1732,0.03041150
1628062070.88950253,0.10121448,12299,0.01160042,0.00000000,0,0.00000000,0,86554,1519,0.01582239
1628062070.98980665,0.11126820,12286,0.01094150,0.00000000,0,0.00000000,0,86875,1490,0.03086837
1628062071.09076810,0.10477378,12244,0.01214896,0.00000000,0,0.00000000,0,87097,1199,0.01994637
1628062071.19043422,0.08751342,12235,0.01111816,0.00000000,0,0.00000000,0,87473,1304,0.01640469
1628062071.29073954,0.10395757,12268,0.01890737,0.00000000,0,0.00000000,0,87820,1146,0.02402991
1628062071.39041185,0.10623484,12289,0.01044579,0.00000000,0,0.00000000,0,87945,941,0.01264638
1628062071.49069834,0.09440771,12298,0.01789977,0.00000000,0,0.00000000,0,88134,1040,0.01183017
1628062071.59079289,0.08721239,12277,0.01330555,0.00000000,0,0.00000000,0,88400,1231,0.01105291
1628062071.69094944,0.10228753,12291,0.01683660,0.00000000,0,0.00000000,0,88604,1186,0.02279410
1628062071.79113531,0.13683896,12289,0.01680973,0.00000000,0,0.00000000,0,88902,1306,0.01527425
1628062071.89313650,0.10100021,12314,0.01136511,0.00000000,0,0.00000000,0,89137,1179,0.02873859
1628062071.99166894,0.08344236,12295,0.01691876,0.00000000,0,0.00000000,0,89075,1361,0.02173109
1628062072.09168100,0.09203738,12290,0.02159425,0.00000000,0,0.00000000,0,89203,1504,0.01127615
1628062072.19188786,0.10280786,12248,0.01170084,0.00000000,0,0.00000000,0,89310,1391,0.02614880
1628062072.29207277,0.12206029,12288,0.01941594,0.00000000,0,0.00000000,0,89457,1384,0.01189576
1628062072.39289236,0.12476447,12303,0.01270004,0.00000000,0,0.00000000,0,89671,1545,0.02438636
1628062072.49244857,0.11467395,12301,0.01655166,0.00000000,0,0.00000000,0,90060,1615,0.01234258
1628062072.59371233,0.08733906,12280,0.01736288,0.00000000,0,0.00000000,0,90366,1717,0.01269083
1628062072.69297886,0.10272068,12258,0.01654911,0.00000000,0,0.00000000,0,90661,1351,0.00930357
1628062072.79396963,0.10203542,12259,0.01661259,0.00000000,0,0.00000000,0,90950,1477,0.01083008
1628062072.89322615,0.08500241,12287,0.01750191,0.00000000,0,0.00000000,0,91244,1575,0.01127079
1628062072.99340439,0.12366893,12250,0.02303116,0.00000000,0,0.00000000,0,91505,1261,0.01807531
1628062073.09622741,0.09919763,12280,0.01552765,0.00000000,0,0.00000000,0,91763,1171,0.01218913
1628062073.19379616,0.09013585,12298,0.00993805,0.00000000,0,0.00000000,0,91930,1210,0.01274358
1628062073.29397678,0.09901727,12282,0.00998369,0.00000000,0,0.00000000,0,92213,1150,0.01261927
1628062073.39449644,0.06397862,12283,0.01177620,0.00000000,0,0.00000000,0,92523,1045,0.02857859
1628062073.49436140,0.13262953,12291,0.01320677,0.00000000,0,0.00000000,0,92744,834,0.01146089
1628062073.59464407,0.09790386,12303,0.00790451,0.00000000,0,0.00000000,0,92743,639,0.01577690
1628062073.69475174,0.06708857,12266,0.00829588,0.00000000,0,0.00000000,0,92910,564,0.01116043
1628062073.79502964,0.09073561,12244,0.01133101,0.00000000,0,0.00000000,0,93038,437,0.02304547
1628062073.89785719,0.09510660,12300,0.00600287,0.00000000,0,0.00000000,0,93186,413,0.01195260
1628062073.99532771,0.08907880,12292,0.01078460,0.00000000,0,0.00000000,0,93253,462,0.01858335
1628062074.09550309,0.10530982,12287,0.00562802,0.00000000,0,0.00000000,0,93389,388,0.01015959
1628062074.19571543,0.09308911,12255,0.00568124,0.00000000,0,0.00000000,0,93552,477,0.01076726
1628062074.29589820,0.09870786,12289,0.01245786,0.00000000,0,0.00000000,0,93670,620,0.01578354
1628062074.39612484,0.09382355,12268,0.01304811,0.00000000,0,0.00000000,0,93902,899,0.01459721
1628062074.49627209,0.07794398,12315,0.00854428,0.00000000,0,0.00000000,0,94100,967,0.00896165
1628062074.59654284,0.11113730,12301,0.01533059,0.00000000,0,0.00000000,0,94361,1097,0.01140771
1628062074.69666862,0.08570028,12320,0.00917719,0.00000000,0,0.00000000,0,94451,900,0.01604249
1628062074.79685760,0.13864293,12309,0.02772737,0.00000000,0,0.00000000,0,94064,1046,0.02665364
1628062074.89703393,0.11272528,12298,0.01565678,0.00000000,0,0.00000000,0,94301,1375,0.01399667
1628062074.99723148,0.08947534,12307,0.01141213,0.00000000,0,0.00000000,0,94582,1540,0.01327087
1628062075.09742165,0.12317631,12301,0.02531260,0.00000000,0,0.00000000,0,94898,1840,0.01706377
1628062075.19763684,0.14410721,12358,0.03428571,0.00000000,0,0.00000000,0,95119,1978,0.01908075
1628062075.29781151,0.09174268,12339,0.01316872,0.00000000,0,0.00000000,0,95347,2103,0.02000483
1628062075.39799309,0.10340796,12300,0.01929908,0.00000000,0,0.00000000,0,95627,2083,0.03360801
1628062075.49818897,0.10657605,12335,0.01533092,0.00000000,0,0.00000000,0,95881,2179,0.02407511
1628062075.59837699,0.10871303,12348,0.01394664,0.00000000,0,0.00000000,0,96116,2118,0.00905750
1628062075.69856691,0.09764139,12347,0.02281895,0.00000000,0,0.00000000,0,96419,2024,0.01801466
1628062075.79914761,0.09522262,12394,0.01583050,0.00000000,0,0.00000000,0,96660,1991,0.00820902
1628062075.89895487,0.08888453,12336,0.01757318,0.00000000,0,0.00000000,0,96876,1798,0.00947245
1628062075.99914455,0.09014175,12369,0.01617871,0.00000000,0,0.00000000,0,97050,1581,0.02761222
1628062076.09934092,0.10035969,12314,0.02030329,0.00000000,0,0.00000000,0,97145,1393,0.00839819
1628062076.19953275,0.07950238,12398,0.01863989,0.00000000,0,0.00000000,0,97135,1443,0.00923602
1628062076.29970860,0.14706986,12332,0.01993831,0.00000000,0,0.00000000,0,97332,1627,0.02215970
1628062076.39993095,0.09215645,12364,0.01482015,0.00000000,0,0.00000000,0,97614,1622,0.02297120
1628062076.50009441,0.11900243,12368,0.02412437,0.00000000,0,0.00000000,0,97585,1512,0.01149382
1628062076.60029554,0.06685524,12387,0.01178720,0.00000000,0,0.00000000,0,97717,1503,0.01498525
1628062076.70047140,0.12502732,12399,0.01618737,0.00000000,0,0.00000000,0,97943,1505,0.01459007
1628062076.80067611,0.08271636,12271,0.01300431,0.00000000,0,0.00000000,0,98149,1425,0.02193019
1628062076.90085793,0.10653145,12326,0.01545590,0.00000000,0,0.00000000,0,98356,1391,0.01933954
1628062077.00107098,0.09999450,12219,0.01675015,0.00000000,0,0.00000000,0,98365,1512,0.01808880
1628062077.10133696,0.09584577,12238,0.01284942,0.00000000,0,0.00000000,0,98637,1529,0.02278208
1628062077.20200443,0.09459400,12266,0.02141436,0.00000000,0,0.00000000,0,98983,1584,0.00868895
1628062077.30162525,0.11733370,12191,0.02099217,0.00000000,0,0.00000000,0,99144,1274,0.01258741
1628062077.40185165,0.11512514,12146,0.01444825,0.00000000,0,0.00000000,0,99436,1194,0.01811701
1628062077.50201702,0.10788756,12189,0.01108404,0.00000000,0,0.00000000,0,99683,1448,0.01978667
1628062077.60220170,0.09926125,12257,0.01284300,0.00000000,0,0.00000000,0,100006,1607,0.01427704
1628062077.70239353,0.13523203,12194,0.01381989,0.00000000,0,0.00000000,0,100275,1685,0.01005696
1628062077.80258560,0.11498061,12194,0.02177789,0.00000000,0,0.00000000,0,100454,1927,0.01658924
1628062077.90278411,0.08521066,12171,0.01575953,0.00000000,0,0.00000000,0,100816,1923,0.01734924
1628062078.00334263,0.11267256,12220,0.01543253,0.00000000,0,0.00000000,0,101047,1927,0.00872786
1628062078.10314989,0.11157687,12035,0.02515189,0.00000000,0,0.00000000,0,101325,1863,0.00888577
1628062078.20336795,0.09149048,11976,0.01597624,0.00000000,0,0.00000000,0,101496,1835,0.02724768
1628062078.30356359,0.09860071,11920,0.01737948,0.00000000,0,0.00000000,0,101837,1765,0.01058119
1628062078.40373373,0.10743106,11933,0.01620950,0.00000000,0,0.00000000,0,101945,1674,0.01364125
1628062078.50394297,0.10020712,11849,0.01079982,0.00000000,0,0.00000000,0,102114,1617,0.01276719
1628062078.60410547,0.11755727,11995,0.02827184,0.00000000,0,0.00000000,0,102232,1711,0.00890842
1628062078.70430923,0.16149352,11905,0.02082494,0.00000000,0,0.00000000,0,102417,1890,0.01932389
1628062078.80450583,0.11862242,11749,0.02263992,0.00000000,0,0.00000000,0,102639,1703,0.01212335
1628062078.90468216,0.08027377,11701,0.02202944,0.00000000,0,0.00000000,0,102907,1780,0.02304974
1628062079.00487947,0.12248375,11641,0.02256953,0.00000000,0,0.00000000,0,103020,1621,0.00760975
1628062079.10528374,0.08186617,11596,0.01073936,0.00000000,0,0.00000000,0,103150,1764,0.01249839
1628062079.20526218,0.10619591,11608,0.01320246,0.00000000,0,0.00000000,0,103212,1658,0.01655422
1628062079.30545521,0.13533359,11738,0.02543072,0.00000000,0,0.00000000,0,103359,1535,0.00907334
1628062079.40565276,0.06109195,11711,0.01070391,0.00000000,0,0.00000000,0,102829,1289,0.02499707
1628062079.50582719,0.10248021,11707,0.01351485,0.00000000,0,0.00000000,0,102427,1286,0.02183100
1628062079.60617995,0.13652878,11555,0.01741610,0.00000000,0,0.00000000,0,102636,1334,0.01187349
1628062079.70621300,0.08040110,11592,0.01446625,0.00000000,0,0.00000000,0,102821,1587,0.00873999
1628062079.80642915,0.07770734,11660,0.01236274,0.00000000,0,0.00000000,0,103085,1718,0.01668003
1628062079.90663433,0.09405758,11624,0.02309018,0.00000000,0,0.00000000,0,103345,1761,0.01842344
1628062080.00682902,0.08001575,11637,0.01437188,0.00000000,0,0.00000000,0,103527,1471,0.01694507
1628062080.10699821,0.11662658,11680,0.02188518,0.00000000,0,0.00000000,0,103808,1688,0.01230143
1628062080.20716572,0.13537575,11675,0.03385223,0.00000000,0,0.00000000,0,103933,1646,0.02395245
1628062080.30738449,0.12499439,11723,0.01958178,0.00000000,0,0.00000000,0,104206,1415,0.02389872
1628062080.40755081,0.09350314,11637,0.01621964,0.00000000,0,0.00000000,0,104366,1440,0.01632432
1628062080.50775099,0.11505834,11661,0.02829836,0.00000000,0,0.00000000,0,104679,1562,0.00989411
1628062080.60795069,0.05781131,11684,0.00906747,0.00000000,0,0.00000000,0,104852,1374,0.01418479
1628062080.70813274,0.09295618,11693,0.01958361,0.00000000,0,0.00000000,0,105014,1448,0.01287321
1628062080.80831861,0.10405261,11601,0.01957214,0.00000000,0,0.00000000,0,105188,1525,0.01726369
1628062080.90850782,0.09889250,11618,0.02210264,0.00000000,0,0.00000000,0,105381,1295,0.01381761
1628062081.00870490,0.11061561,11752,0.01644799,0.00000000,0,0.00000000,0,105472,1086,0.01530441
1628062081.10893297,0.04967757,11720,0.00601868,0.00000000,0,0.00000000,0,105618,855,0.01382731
1628062081.20908809,0.09120551,11715,0.01134219,0.00000000,0,0.00000000,0,105846,808,0.00939887
1628062081.30945945,0.08204076,11686,0.01535834,0.00000000,0,0.00000000,0,106070,821,0.01549978
1628062081.40946341,0.07437517,11692,0.00717537,0.00000000,0,0.00000000,0,106278,869,0.02556575
1628062081.50965214,0.09438174,11691,0.01739005,0.00000000,0,0.00000000,0,106341,988,0.00780047
