time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1627643486.32050514,0.01905996,11832,0.00094861,0.00000000,0,0.00000000,0,3127,164,0.00848942
1627643486.42110252,0.01465223,11824,0.00143798,0.00000000,0,0.00000000,0,3162,152,0.00928961
1627643486.52090359,0.02134561,11745,0.00162687,0.00000000,0,0.00000000,0,3177,152,0.00561106
1627643486.62111282,0.01778853,11815,0.00225135,0.00000000,0,0.00000000,0,3148,187,0.00665336
1627643486.72167683,0.01721811,11807,0.00183868,0.00000000,0,0.00000000,0,3146,158,0.02210797
1627643486.82150078,0.01032589,11898,0.00098271,0.00000000,0,0.00000000,0,3152,186,0.01664351
1627643486.92307091,0.01008267,11898,0.00061692,0.00000000,0,0.00000000,0,3211,200,0.00808239
1627643487.02327061,0.02674109,11974,0.00232951,0.00000000,0,0.00000000,0,3271,214,0.01469889
1627643487.12224984,0.03749410,12028,0.00373019,0.00000000,0,0.00000000,0,3359,164,0.00861795
1627643487.22227144,0.02201640,12119,0.00163914,0.00000000,0,0.00000000,0,3392,144,0.01124077
1627643487.32247090,0.02799291,12145,0.00299377,0.00000000,0,0.00000000,0,3339,148,0.00643596
1627643487.42331982,0.01301211,12143,0.00103409,0.00000000,0,0.00000000,0,3399,171,0.01797166
1627643487.52549839,0.01358535,11970,0.00090164,0.00000000,0,0.00000000,0,3442,143,0.01973744
1627643487.62306094,0.01315103,11761,0.00222257,0.00000000,0,0.00000000,0,3458,205,0.01587316
1627643487.72333670,0.01622607,11484,0.00167474,0.00000000,0,0.00000000,0,3504,205,0.01243098
1627643487.82566571,0.01668079,11493,0.00177369,0.00000000,0,0.00000000,0,3549,125,0.00916385
1627643487.92390156,0.01595439,11259,0.00051459,0.00000000,0,0.00000000,0,3567,125,0.00712268
1627643488.02388048,0.02766634,11186,0.00156528,0.00000000,0,0.00000000,0,3554,92,0.00562635
1627643488.12488127,0.02768993,11025,0.00243047,0.00000000,0,0.00000000,0,3600,133,0.01036645
1627643488.22438049,0.01211026,11067,0.00077027,0.00000000,0,0.00000000,0,3644,122,0.00736673
1627643488.32468796,0.01164740,10740,0.00094881,0.00000000,0,0.00000000,0,3683,97,0.01185711
1627643488.42462158,0.01488171,10712,0.00075502,0.00000000,0,0.00000000,0,3662,78,0.01133234
1627643488.52524424,0.02644022,10820,0.00118777,0.00000000,0,0.00000000,0,3697,99,0.02131147
1627643488.62500906,0.02503414,10664,0.00069959,0.00000000,0,0.00000000,0,3727,79,0.01602241
1627643488.72521353,0.01191282,10792,0.00120887,0.00000000,0,0.00000000,0,3772,94,0.00584262
1627643488.82612801,0.02652554,10679,0.00192701,0.00000000,0,0.00000000,0,3754,93,0.00536092
1627643488.92560625,0.02829121,10680,0.00300413,0.00000000,0,0.00000000,0,3811,95,0.01534729
1627643489.02579355,0.01322968,10681,0.00063598,0.00000000,0,0.00000000,0,3808,73,0.01972776
1627643489.12599134,0.00791137,10683,0.00049656,0.00000000,0,0.00000000,0,3848,107,0.01139869
1627643489.22618294,0.00902266,10544,0.00050535,0.00000000,0,0.00000000,0,3833,81,0.01230527
1627643489.32639647,0.02070434,10685,0.00087164,0.00000000,0,0.00000000,0,3851,81,0.01391402
1627643489.42657948,0.03043902,10644,0.00212468,0.00000000,0,0.00000000,0,3899,100,0.00894706
1627643489.52677250,0.01489684,10562,0.00103063,0.00000000,0,0.00000000,0,3955,125,0.00695767
1627643489.62696481,0.02417639,10479,0.00136150,0.00000000,0,0.00000000,0,3982,82,0.00944127
1627643489.72823834,0.03072290,10602,0.00341795,0.00000000,0,0.00000000,0,3969,112,0.01732533
1627643489.82745576,0.01366776,10603,0.00095847,0.00000000,0,0.00000000,0,3963,80,0.00852617
1627643489.92763138,0.00773211,10402,0.00046086,0.00000000,0,0.00000000,0,3972,117,0.01427711
1627643490.02802420,0.00999009,10377,0.00123068,0.00000000,0,0.00000000,0,3972,103,0.02345165
1627643490.12828970,0.02418590,10344,0.00187564,0.00000000,0,0.00000000,0,3989,79,0.02424048
1627643490.22814894,0.01433171,10497,0.00069335,0.00000000,0,0.00000000,0,3990,63,0.01581523
1627643490.33674073,0.02025858,10484,0.00146988,0.00000000,0,0.00000000,0,3996,56,0.00680234
1627643490.42853975,0.02939882,10603,0.00097200,0.00000000,0,0.00000000,0,3995,55,0.00563696
1627643490.52872753,0.01125157,10527,0.00050876,0.00000000,0,0.00000000,0,4001,71,0.01837535
1627643490.63131738,0.01011385,10291,0.00039817,0.00000000,0,0.00000000,0,4018,57,0.00609512
1627643490.72912550,0.00970603,10382,0.00025893,0.00000000,0,0.00000000,0,4030,61,0.00921235
1627643490.82995510,0.02225462,10477,0.00267114,0.00000000,0,0.00000000,0,4047,179,0.00951440
1627643490.92972255,0.01547226,10362,0.00203648,0.00000000,0,0.00000000,0,4085,214,0.00591601
1627643491.02971435,0.01612685,10460,0.00082970,0.00000000,0,0.00000000,0,4121,106,0.00907383
1627643491.12990904,0.03263576,10583,0.00200594,0.00000000,0,0.00000000,0,4103,137,0.00614802
1627643491.23010516,0.02254469,10642,0.00093398,0.00000000,0,0.00000000,0,4116,131,0.01328539
1627643491.33031487,0.01338210,10529,0.00087067,0.00000000,0,0.00000000,0,4145,236,0.01419985
1627643491.43068051,0.01196667,10369,0.00221081,0.00000000,0,0.00000000,0,4166,239,0.00954066
1627643491.53069353,0.00846754,10438,0.00082624,0.00000000,0,0.00000000,0,4205,277,0.01032964
1627643491.63089800,0.02640111,10084,0.00332363,0.00000000,0,0.00000000,0,4287,312,0.01729842
1627643491.73109174,0.02072911,9943,0.00035400,0.00000000,0,0.00000000,0,4331,205,0.00835577
1627643491.83127785,0.02334798,9909,0.00182010,0.00000000,0,0.00000000,0,4350,164,0.00531994
1627643491.93147373,0.02205544,9997,0.00317838,0.00000000,0,0.00000000,0,4357,163,0.00627869
1627643492.03173137,0.01408804,9939,0.00063456,0.00000000,0,0.00000000,0,4374,99,0.01010421
1627643492.13365197,0.01178251,9686,0.00171079,0.00000000,0,0.00000000,0,4318,124,0.01463519
1627643492.23209286,0.01302358,9747,0.00108186,0.00000000,0,0.00000000,0,4299,120,0.01299239
1627643492.33225870,0.01315541,9598,0.00042531,0.00000000,0,0.00000000,0,4318,74,0.01267619
1627643492.43246460,0.03151666,9782,0.00069429,0.00000000,0,0.00000000,0,4341,71,0.00780197
1627643492.53265572,0.02221220,9674,0.00103022,0.00000000,0,0.00000000,0,4361,134,0.00567037
1627643492.63287830,0.02370398,9797,0.00105075,0.00000000,0,0.00000000,0,4389,126,0.00752072
1627643492.73309565,0.01060529,9791,0.00042332,0.00000000,0,0.00000000,0,4389,73,0.00640186
1627643492.83489370,0.01050501,10062,0.00074062,0.00000000,0,0.00000000,0,4366,99,0.01927745
1627643492.93343496,0.00869163,10129,0.00057640,0.00000000,0,0.00000000,0,4396,111,0.01119618
1627643493.03364515,0.01293411,10301,0.00049262,0.00000000,0,0.00000000,0,4429,153,0.01485972
1627643493.13429236,0.03954362,10459,0.00162054,0.00000000,0,0.00000000,0,4449,181,0.00760890
1627643493.23401690,0.01807554,10734,0.00138867,0.00000000,0,0.00000000,0,4458,198,0.00846363
1627643493.33437490,0.02844018,11152,0.00234337,0.00000000,0,0.00000000,0,4508,300,0.00693761
1627643493.43499231,0.02076336,11436,0.00240280,0.00000000,0,0.00000000,0,4495,189,0.00573946
1627643493.53576422,0.02021806,11612,0.00108872,0.00000000,0,0.00000000,0,4494,114,0.01267375
1627643493.63568282,0.01165923,11511,0.00036968,0.00000000,0,0.00000000,0,4535,123,0.00623466
1627643493.73589826,0.01065667,11616,0.00061574,0.00000000,0,0.00000000,0,4553,60,0.00956442
1627643493.83519197,0.02472143,11604,0.00116550,0.00000000,0,0.00000000,0,4555,32,0.01220071
1627643493.93558502,0.01294328,11404,0.00040844,0.00000000,0,0.00000000,0,4576,51,0.01441434
1627643494.03559923,0.01243003,11250,0.00028199,0.00000000,0,0.00000000,0,4574,62,0.00803413
1627643494.13578367,0.02642882,11151,0.00074255,0.00000000,0,0.00000000,0,4572,50,0.00575910
1627643494.23642254,0.02009247,10961,0.00057441,0.00000000,0,0.00000000,0,4565,48,0.00770495
1627643494.33685541,0.01974190,11083,0.00075894,0.00000000,0,0.00000000,0,4551,39,0.00693807
1627643494.43637276,0.01064261,10874,0.00045200,0.00000000,0,0.00000000,0,4568,52,0.00924117
1627643494.53662825,0.01570881,10995,0.00104285,0.00000000,0,0.00000000,0,4585,36,0.01578643
1627643494.63676095,0.01000559,11076,0.00022364,0.00000000,0,0.00000000,0,4615,70,0.00819656
1627643494.73710370,0.02439982,11052,0.00198698,0.00000000,0,0.00000000,0,4547,57,0.00734292
1627643494.83715367,0.01656603,11002,0.00069855,0.00000000,0,0.00000000,0,4589,70,0.00646769
1627643494.93746328,0.02894643,10995,0.00143348,0.00000000,0,0.00000000,0,4613,53,0.00580477
1627643495.03788733,0.01495126,10966,0.00055568,0.00000000,0,0.00000000,0,4615,46,0.00770646
1627643495.13792753,0.01402201,10926,0.00026301,0.00000000,0,0.00000000,0,4631,34,0.00763887
1627643495.23808146,0.00839663,10836,0.00046026,0.00000000,0,0.00000000,0,4649,36,0.01240284
1627643495.33820915,0.01246635,10938,0.00081094,0.00000000,0,0.00000000,0,4645,46,0.01263466
1627643495.43833590,0.02139468,10946,0.00051469,0.00000000,0,0.00000000,0,4669,46,0.00660440
1627643495.53957725,0.01718222,10902,0.00185841,0.00000000,0,0.00000000,0,4693,74,0.00958954
1627643495.63887691,0.01357319,10820,0.00036693,0.00000000,0,0.00000000,0,4717,41,0.00546350
1627643495.73898602,0.02546053,10878,0.00093570,0.00000000,0,0.00000000,0,4732,74,0.00576526
1627643495.83911347,0.01487288,10941,0.00064890,0.00000000,0,0.00000000,0,4743,46,0.01569817
1627643495.93930817,0.01155195,10821,0.00046537,0.00000000,0,0.00000000,0,4745,42,0.00861690
1627643496.03952098,0.02884008,10813,0.00141992,0.00000000,0,0.00000000,0,4757,61,0.01661031
1627643496.13994837,0.01934450,10873,0.00044533,0.00000000,0,0.00000000,0,4763,43,0.01201064
1627643496.23989344,0.02007106,10841,0.00095800,0.00000000,0,0.00000000,0,4754,22,0.00796766
1627643496.34036446,0.02471762,10895,0.00041555,0.00000000,0,0.00000000,0,4766,28,0.00546740
1627643496.44153976,0.01916746,10870,0.00060887,0.00000000,0,0.00000000,0,4784,41,0.00586922
1627643496.54057884,0.02212284,10917,0.00145438,0.00000000,0,0.00000000,0,4730,39,0.01491097
1627643496.64164209,0.02167059,10945,0.00108802,0.00000000,0,0.00000000,0,4736,28,0.00676324
1627643496.74087429,0.02119084,10886,0.00039782,0.00000000,0,0.00000000,0,4739,25,0.01591091
1627643496.84107733,0.01208643,10951,0.00081633,0.00000000,0,0.00000000,0,4728,23,0.01006955
1627643496.94129300,0.01797724,10862,0.00205282,0.00000000,0,0.00000000,0,4595,38,0.01304599
1627643497.04155755,0.01406642,10963,0.00044211,0.00000000,0,0.00000000,0,4591,44,0.01213577
1627643497.14174271,0.01118940,10912,0.00048605,0.00000000,0,0.00000000,0,4605,41,0.01793050
1627643497.24185610,0.02138273,10967,0.00167119,0.00000000,0,0.00000000,0,4585,37,0.00714064
1627643497.34216166,0.02379468,10971,0.00028056,0.00000000,0,0.00000000,0,4594,30,0.01281424
1627643497.44230032,0.02343114,10947,0.00039526,0.00000000,0,0.00000000,0,4614,29,0.01072215
1627643497.54243946,0.01862277,10930,0.00034527,0.00000000,0,0.00000000,0,4629,25,0.00738750
1627643497.64277148,0.00995088,11006,0.00024649,0.00000000,0,0.00000000,0,4636,26,0.01473829
1627643497.74287438,0.01212814,10953,0.00269073,0.00000000,0,0.00000000,0,4494,37,0.01707292
1627643497.84306002,0.01537730,11007,0.00020922,0.00000000,0,0.00000000,0,4506,22,0.02020684
1627643497.94323301,0.02214729,10890,0.00046071,0.00000000,0,0.00000000,0,4519,52,0.01517104
1627643498.04368782,0.01003727,10811,0.00038836,0.00000000,0,0.00000000,0,4533,37,0.00533499
1627643498.14370012,0.02537043,10815,0.00061462,0.00000000,0,0.00000000,0,4540,48,0.00580425
1627643498.24387121,0.01065467,10846,0.00037931,0.00000000,0,0.00000000,0,4556,42,0.00775963
1627643498.34405422,0.01040053,10633,0.00024499,0.00000000,0,0.00000000,0,4576,42,0.01686631
1627643498.44422770,0.00934119,10573,0.00056674,0.00000000,0,0.00000000,0,4589,53,0.00786791
1627643498.54494357,0.02297640,10374,0.00037563,0.00000000,0,0.00000000,0,4612,50,0.01303599
1627643498.64564323,0.01824528,10098,0.00047333,0.00000000,0,0.00000000,0,4623,30,0.00814285
1627643498.74570441,0.01399601,9981,0.00029678,0.00000000,0,0.00000000,0,4639,28,0.00899591
1627643498.84499311,0.02205737,9933,0.00093671,0.00000000,0,0.00000000,0,4656,31,0.00637708
1627643498.94537783,0.01253376,9772,0.00041780,0.00000000,0,0.00000000,0,4672,41,0.00687686
1627643499.04621553,0.00695679,9638,0.00031748,0.00000000,0,0.00000000,0,4666,46,0.01136217
1627643499.14565372,0.00871824,9685,0.00028955,0.00000000,0,0.00000000,0,4674,33,0.00930974
1627643499.24610806,0.01203768,9658,0.00064773,0.00000000,0,0.00000000,0,4678,17,0.01633490
1627643499.34596515,0.03180403,9561,0.00039634,0.00000000,0,0.00000000,0,4673,16,0.00803085
1627643499.44656134,0.01035657,9928,0.00019787,0.00000000,0,0.00000000,0,4686,25,0.00558546
1627643499.54635477,0.02757982,9815,0.00016482,0.00000000,0,0.00000000,0,4697,13,0.00739991
1627643499.64655447,0.01834086,10005,0.00033445,0.00000000,0,0.00000000,0,4713,22,0.00554352
1627643499.74715948,0.02129898,10029,0.00034397,0.00000000,0,0.00000000,0,4721,20,0.01226201
1627643499.84721732,0.01527316,10231,0.00023243,0.00000000,0,0.00000000,0,4721,22,0.01137170
1627643499.94724154,0.01433749,10284,0.00025525,0.00000000,0,0.00000000,0,4727,12,0.01630387
1627643500.04733753,0.01145153,10420,0.00022883,0.00000000,0,0.00000000,0,4732,12,0.01665467
1627643500.14775896,0.02622399,10504,0.00014804,0.00000000,0,0.00000000,0,4741,12,0.00769013
1627643500.24773407,0.02370092,10332,0.00010721,0.00000000,0,0.00000000,0,4747,10,0.00651018
1627643500.34795833,0.01369841,10434,0.00013901,0.00000000,0,0.00000000,0,4760,17,0.00561282
1627643500.44822550,0.01211894,10436,0.00013142,0.00000000,0,0.00000000,0,4763,17,0.00558635
1627643500.54831743,0.01594397,10570,0.00020842,0.00000000,0,0.00000000,0,4772,23,0.00985557
1627643500.64851809,0.01951356,10633,0.00015932,0.00000000,0,0.00000000,0,4784,17,0.01846039
1627643500.74871254,0.02836686,10554,0.00108809,0.00000000,0,0.00000000,0,4796,27,0.01214450
1627643500.85368991,0.01001080,10637,0.00020923,0.00000000,0,0.00000000,0,4792,18,0.00928932
1627643500.94949341,0.01175292,10724,0.00010983,0.00000000,0,0.00000000,0,4800,15,0.01266366
1627643501.04978251,0.02618170,10815,0.00053093,0.00000000,0,0.00000000,0,4823,43,0.01613550
1627643501.14978600,0.01710285,10672,0.00047417,0.00000000,0,0.00000000,0,4822,38,0.00634124
1627643501.25007010,0.01842245,10802,0.00051562,0.00000000,0,0.00000000,0,4826,37,0.00547985
1627643501.34990478,0.01746066,10971,0.00035602,0.00000000,0,0.00000000,0,4843,27,0.00767003
1627643501.45010757,0.01813600,11017,0.00058918,0.00000000,0,0.00000000,0,4850,20,0.01634324
1627643501.55027723,0.01224512,11140,0.00021682,0.00000000,0,0.00000000,0,4835,29,0.00728551
1627643501.65109634,0.01161615,11248,0.00022074,0.00000000,0,0.00000000,0,4849,31,0.01443413
1627643501.75086784,0.01528246,11247,0.00024508,0.00000000,0,0.00000000,0,4862,25,0.01482192
1627643501.85348725,0.01568564,11244,0.00047824,0.00000000,0,0.00000000,0,4879,32,0.01526807
1627643501.95236444,0.00803731,11260,0.00030796,0.00000000,0,0.00000000,0,4903,36,0.00940006
1627643502.05129004,0.02006563,11244,0.00234443,0.00000000,0,0.00000000,0,4912,51,0.00510704
1627643502.15193462,0.02914290,11227,0.00125090,0.00000000,0,0.00000000,0,4922,39,0.00699635
1627643502.25171041,0.01451744,11222,0.00040820,0.00000000,0,0.00000000,0,4938,40,0.01005449
1627643502.35184526,0.01401114,11231,0.00041348,0.00000000,0,0.00000000,0,4920,30,0.00642357
1627643502.45208168,0.01135458,11319,0.00020693,0.00000000,0,0.00000000,0,4933,35,0.01112855
1627643502.55224609,0.01747002,11359,0.00082693,0.00000000,0,0.00000000,0,4935,32,0.01761004
1627643502.65243483,0.01597912,11422,0.00036215,0.00000000,0,0.00000000,0,4948,35,0.00581490
1627643502.75399542,0.01042015,11504,0.00021191,0.00000000,0,0.00000000,0,4972,61,0.00802241
1627643502.85310674,0.01301731,11461,0.00102462,0.00000000,0,0.00000000,0,5008,58,0.00715744
1627643502.95301247,0.01801151,11590,0.00068633,0.00000000,0,0.00000000,0,5014,48,0.00807423
1627643503.05322003,0.01167769,11608,0.00038972,0.00000000,0,0.00000000,0,5036,58,0.00657847
1627643503.15366364,0.01318487,11705,0.00134467,0.00000000,0,0.00000000,0,4917,70,0.01075655
1627643503.25360537,0.01649900,11599,0.00028025,0.00000000,0,0.00000000,0,4938,46,0.01039190
1627643503.35381079,0.03409734,11669,0.00056165,0.00000000,0,0.00000000,0,4960,47,0.00979721
1627643503.45400238,0.03288625,11709,0.00116162,0.00000000,0,0.00000000,0,4977,44,0.00614367
1627643503.55443907,0.02903837,11653,0.00117852,0.00000000,0,0.00000000,0,4949,49,0.00690456
1627643503.65490127,0.02719392,11800,0.00052782,0.00000000,0,0.00000000,0,4969,36,0.00795415
1627643503.75501370,0.03287656,11882,0.00220823,0.00000000,0,0.00000000,0,4965,23,0.02298037
1627643503.85648704,0.02867812,11697,0.00095220,0.00000000,0,0.00000000,0,4976,49,0.01717303
1627643503.95514703,0.02497478,11680,0.00180848,0.00000000,0,0.00000000,0,4993,63,0.02244689
1627643504.05544233,0.01821283,11763,0.00035019,0.00000000,0,0.00000000,0,5008,47,0.00955996
1627643504.15536189,0.01603428,11760,0.00110758,0.00000000,0,0.00000000,0,5010,45,0.02207257
1627643504.25557327,0.01606003,11692,0.00050978,0.00000000,0,0.00000000,0,5043,70,0.01953293
1627643504.35765553,0.01352744,11712,0.00031434,0.00000000,0,0.00000000,0,5066,47,0.01129073
1627643504.45595789,0.03404276,11749,0.00041892,0.00000000,0,0.00000000,0,5075,34,0.01203222
1627643504.55621672,0.03149329,11718,0.00296083,0.00000000,0,0.00000000,0,5090,45,0.00960816
1627643504.65732861,0.01573966,11752,0.00075897,0.00000000,0,0.00000000,0,5093,42,0.00821808
1627643504.75653887,0.02628248,11876,0.00108893,0.00000000,0,0.00000000,0,5116,42,0.00652193
1627643504.85675120,0.03694030,11813,0.00030711,0.00000000,0,0.00000000,0,5124,17,0.01771301
1627643504.95693064,0.02017275,11949,0.00117899,0.00000000,0,0.00000000,0,5118,35,0.01929560
1627643505.05798626,0.01930230,11948,0.00060528,0.00000000,0,0.00000000,0,5114,33,0.01285827
1627643505.15732098,0.02333325,12006,0.00031924,0.00000000,0,0.00000000,0,5127,28,0.01030446
1627643505.25762486,0.02905247,12075,0.00230553,0.00000000,0,0.00000000,0,5040,51,0.01650810
1627643505.36056042,0.02092921,12156,0.00041975,0.00000000,0,0.00000000,0,5062,38,0.02162335
1627643505.45793533,0.02900949,12128,0.00040471,0.00000000,0,0.00000000,0,5066,29,0.00946322
1627643505.55810308,0.01304495,12163,0.00032678,0.00000000,0,0.00000000,0,5083,44,0.01815612
1627643505.65867710,0.02792266,12133,0.00066276,0.00000000,0,0.00000000,0,5097,41,0.01973100
1627643505.75849891,0.01569063,12115,0.00063105,0.00000000,0,0.00000000,0,5079,42,0.00698710
1627643505.85869503,0.01869349,12137,0.00058176,0.00000000,0,0.00000000,0,5091,35,0.01144657
1627643505.95891428,0.01883208,12132,0.00047075,0.00000000,0,0.00000000,0,5108,40,0.00777515
1627643506.05911446,0.02413925,12153,0.00060043,0.00000000,0,0.00000000,0,5116,49,0.01071495
1627643506.15930104,0.02053603,12122,0.00034535,0.00000000,0,0.00000000,0,5134,41,0.00803875
1627643506.25948858,0.02090651,12122,0.00056505,0.00000000,0,0.00000000,0,5146,41,0.01207564
1627643506.35967183,0.02555001,12125,0.00122055,0.00000000,0,0.00000000,0,5042,26,0.02059759
1627643506.45991945,0.01625769,12084,0.00018260,0.00000000,0,0.00000000,0,5049,19,0.00894112
1627643506.56007147,0.01205514,12072,0.00027668,0.00000000,0,0.00000000,0,5062,27,0.01542157
1627643506.66027474,0.01283490,12021,0.00026591,0.00000000,0,0.00000000,0,5063,32,0.01474985
1627643506.76051474,0.02176412,11913,0.00054183,0.00000000,0,0.00000000,0,5084,43,0.01700434
1627643506.86067367,0.02557331,11859,0.00123379,0.00000000,0,0.00000000,0,5090,42,0.00860186
1627643506.96084690,0.02458907,11840,0.00032551,0.00000000,0,0.00000000,0,5096,30,0.00809540
1627643507.06113529,0.01690762,11792,0.00033787,0.00000000,0,0.00000000,0,5119,32,0.00668068
1627643507.16124463,0.03706617,11681,0.00063012,0.00000000,0,0.00000000,0,5115,39,0.01203541
1627643507.26144123,0.02568231,11689,0.00061409,0.00000000,0,0.00000000,0,5137,47,0.01329509
1627643507.36162639,0.02566429,11548,0.00066384,0.00000000,0,0.00000000,0,5131,42,0.02036394
1627643507.46182775,0.02668304,11512,0.00070155,0.00000000,0,0.00000000,0,5145,46,0.00971225
1627643507.56205392,0.01319766,11452,0.00132213,0.00000000,0,0.00000000,0,5139,56,0.02199594
1627643507.66222572,0.01963576,11159,0.00055622,0.00000000,0,0.00000000,0,5158,51,0.01498002
1627643507.76262140,0.00997492,11094,0.00052378,0.00000000,0,0.00000000,0,5195,111,0.02157986
1627643507.86266351,0.03166811,10955,0.00204359,0.00000000,0,0.00000000,0,5192,146,0.01156431
1627643507.96282935,0.01943384,10936,0.00092204,0.00000000,0,0.00000000,0,5191,92,0.00648218
1627643508.06301975,0.02087595,10846,0.00116140,0.00000000,0,0.00000000,0,5210,112,0.01194074
1627643508.16319990,0.01214875,10872,0.00041957,0.00000000,0,0.00000000,0,5222,54,0.00724071
1627643508.26339626,0.02780132,11175,0.00048475,0.00000000,0,0.00000000,0,5230,38,0.02150160
1627643508.36358786,0.02291917,11055,0.00057073,0.00000000,0,0.00000000,0,5226,28,0.01930244
1627643508.46379852,0.02321341,11149,0.00025840,0.00000000,0,0.00000000,0,5235,25,0.01572729
1627643508.56399083,0.01627558,11249,0.00045847,0.00000000,0,0.00000000,0,5264,41,0.00732675
1627643508.66419506,0.01145599,11179,0.00022399,0.00000000,0,0.00000000,0,5282,28,0.02195058
1627643508.76476574,0.00761964,11091,0.00030923,0.00000000,0,0.00000000,0,5298,33,0.02894200
1627643508.86466599,0.02643413,10576,0.00218344,0.00000000,0,0.00000000,0,5315,70,0.02082249
1627643508.96476698,0.02457725,10264,0.00074361,0.00000000,0,0.00000000,0,5322,79,0.02142087
1627643509.06497121,0.02268133,10024,0.00267211,0.00000000,0,0.00000000,0,5308,90,0.00692510
1627643509.16533828,0.03169838,10043,0.00156974,0.00000000,0,0.00000000,0,5309,98,0.00713615
1627643509.26552963,0.01726143,9726,0.00074419,0.00000000,0,0.00000000,0,5344,86,0.01309278
1627643509.36570692,0.02563921,9595,0.00183994,0.00000000,0,0.00000000,0,5326,83,0.02206326
1627643509.46588087,0.01586740,9488,0.00076515,0.00000000,0,0.00000000,0,5321,90,0.02114232
1627643509.56594038,0.02196131,9233,0.00142203,0.00000000,0,0.00000000,0,5354,101,0.00790383
1627643509.66613770,0.01961617,9220,0.00321780,0.00000000,0,0.00000000,0,5251,78,0.01964881
1627643509.76636505,0.01114085,8906,0.00021444,0.00000000,0,0.00000000,0,5271,47,0.01788065
1627643509.86653399,0.01241920,8724,0.00029219,0.00000000,0,0.00000000,0,5271,42,0.01433822
1627643509.96672130,0.01814513,8535,0.00146567,0.00000000,0,0.00000000,0,5275,32,0.00980237
1627643510.06717253,0.01699881,8643,0.00089165,0.00000000,0,0.00000000,0,5265,35,0.01256804
1627643510.16720271,0.01212977,8576,0.00018459,0.00000000,0,0.00000000,0,5283,31,0.00644521
1627643510.26738024,0.02053520,8308,0.00069372,0.00000000,0,0.00000000,0,5304,38,0.00739342
1627643510.36776972,0.02685517,8417,0.00095972,0.00000000,0,0.00000000,0,5317,37,0.00801599
